team_name,team_id,season,conference,conference_id,jersey,player,pos,yr,g,gs
Colorado Mesa Mavericks,11416,2018,RMAC,13128,7,"Rodgers, Langston",,Jr,3,0
Colorado Mesa Mavericks,11416,2018,RMAC,13128,16,"Ross, Deandre",,So,11,3
Colorado Mesa Mavericks,11416,2018,RMAC,13128,88,"Schwark, Carson",,Fr,9,1
Colorado Mesa Mavericks,11416,2018,RMAC,13128,15,"Scully, Nate",,So,18,0
Colorado Mesa Mavericks,11416,2018,RMAC,13128,77,"Smith, Cole",,Sr,20,17
Colorado Mesa Mavericks,11416,2018,RMAC,13128,32,"Thurmond, Trey",,Sr,11,1
Colorado Mesa Mavericks,11416,2018,RMAC,13128,24,"Tokar, Cooper",,Jr,8,0
Colorado Mesa Mavericks,11416,2018,RMAC,13128,21,"Wilson, Brandon",,Jr,20,17
Colorado Mesa Mavericks,11416,2018,RMAC,13128,47,"Wilson, Nick",,So,0,0
Colorado Mesa Mavericks,11416,2018,RMAC,13128,1,"Wulforst IV, Joe",,So,18,1
Colorado Mesa Mavericks,11416,2018,RMAC,13128,14,"Yordy, Jacob",,Fr,19,1
Colorado Mesa Mavericks,11416,2018,RMAC,13128,41,"deLeon, Michael",,Fr,7,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,13,"Arnett, Ethan",,Fr,6,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,3,"Brandenburg, Steve",,Sr,18,15
Colorado Mesa Mavericks,11416,2017,RMAC,13128,30,"Buckner, Brian",,Fr,14,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,27,"Bullock, Austin",,Fr,12,3
Colorado Mesa Mavericks,11416,2017,RMAC,13128,33,"Callies, Reece",,Jr,17,12
Colorado Mesa Mavericks,11416,2017,RMAC,13128,5,"Campbell, Jayden",,Jr,16,4
Colorado Mesa Mavericks,11416,2017,RMAC,13128,36,"Cary, Johnny",,Fr,10,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,34,"Chapa, Elijah",,Fr,1,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,52,"Cherry, Christian",,Fr,12,1
Colorado Mesa Mavericks,11416,2017,RMAC,13128,28,"Clark, Ryder",,So,16,15
Colorado Mesa Mavericks,11416,2017,RMAC,13128,17,"Cromwell, Austin",,Jr,16,5
Colorado Mesa Mavericks,11416,2017,RMAC,13128,22,"Dasch, Michael",,So,18,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,0,"Douglas, Jake",,Sr,18,1
Colorado Mesa Mavericks,11416,2017,RMAC,13128,43,"Eason, Jordan",,Sr,17,9
Colorado Mesa Mavericks,11416,2017,RMAC,13128,94,"Eggiman, Aaron",,Jr,15,1
Colorado Mesa Mavericks,11416,2017,RMAC,13128,46,"Ernst, Flynn",,Fr,1,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,26,"Evans, Harrison",,Fr,17,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,14,"Fincher, Cayson",,Fr,0,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,2,"Foster, Scott",,Sr,15,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,23,"George, Brady",,Sr,18,17
Colorado Mesa Mavericks,11416,2017,RMAC,13128,40,"Grave, Clayton",,Fr,0,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,4,"Griffin, Jack",,Fr,18,7
Colorado Mesa Mavericks,11416,2017,RMAC,13128,45,"Haggart, Mitch",,Fr,2,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,6,"Haggerty, Bradford",,Fr,1,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,48,"Kane, Riley",,Fr,3,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,20,"Ketcham, Calen",,Jr,18,13
Colorado Mesa Mavericks,11416,2017,RMAC,13128,18,"Lansdown, Beau",,So,10,1
Colorado Mesa Mavericks,11416,2017,RMAC,13128,11,"Larrick, Connor",,Jr,18,11
Colorado Mesa Mavericks,11416,2017,RMAC,13128,42,"Marino, Michael",,So,16,12
Colorado Mesa Mavericks,11416,2017,RMAC,13128,35,"Marshall, Nolan",,So,7,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,10,"McLaughlin, Bailey",,Fr,0,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,55,"Merrick, Chad",,Fr,13,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,8,"Olmstead, Logan",,Fr,14,1
Colorado Mesa Mavericks,11416,2017,RMAC,13128,39,"Plock, Braden",,Fr,1,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,44,"Pranschke, Noah",,Jr,16,7
Colorado Mesa Mavericks,11416,2017,RMAC,13128,81,"Proctor, Tyler",,Sr,1,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,74,"Purdy, Tristan",,Jr,3,1
Colorado Mesa Mavericks,11416,2017,RMAC,13128,12,"Reeves, Remi",,So,17,16
Colorado Mesa Mavericks,11416,2017,RMAC,13128,7,"Rodgers, Langston",,So,18,1
Colorado Mesa Mavericks,11416,2017,RMAC,13128,16,"Ross, Deandre",,Fr,7,1
Colorado Mesa Mavericks,11416,2017,RMAC,13128,15,"Scully, Nate",,Fr,18,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,77,"Smith, Cole",,Jr,18,14
Colorado Mesa Mavericks,11416,2017,RMAC,13128,88,"Thibodeaux, Campbell",,Fr,0,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,32,"Thurmond, Trey",,Jr,9,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,24,"Tokar, Cooper",,So,8,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,38,"Ward, Pat",,Fr,3,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,29,"White, Jackson",,Fr,11,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,47,"Wilson, Nick",,Fr,10,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,21,"Wilson, Brandon",,So,18,0
Colorado Mesa Mavericks,11416,2017,RMAC,13128,1,"Wulforst IV, Joe",,Fr,17,2
Colorado Mesa Mavericks,11416,2016,RMAC,13128,24,"Adams, Kodiak",,N/A,16,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,15,"Arnold, Ryan",,Sr,15,4
Colorado Mesa Mavericks,11416,2016,RMAC,13128,8,"Beimford, Michael",,Jr,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,31,"Borgogelli, Adam",,N/A,1,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,28,"Boyle, Alex",,Jr,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,38,"Brandenburg, Steve",,Jr,17,13
Colorado Mesa Mavericks,11416,2016,RMAC,13128,16,"Caddoo, Daniel",,Sr,11,5
Colorado Mesa Mavericks,11416,2016,RMAC,13128,33,"Callies, Reece",,N/A,17,5
Colorado Mesa Mavericks,11416,2016,RMAC,13128,28,"Clark, Ryder",,N/A,17,14
Colorado Mesa Mavericks,11416,2016,RMAC,13128,17,"Cromwell, Austin",,So,17,8
Colorado Mesa Mavericks,11416,2016,RMAC,13128,36,"Curry, Will",,N/A,7,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,22,"Dasch, Michael",,N/A,16,1
Colorado Mesa Mavericks,11416,2016,RMAC,13128,37,"Dixson, Dane",,So,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,0,"Douglas, Jake",,Jr,15,4
Colorado Mesa Mavericks,11416,2016,RMAC,13128,30,"Duresky, Dylan",,Sr,16,1
Colorado Mesa Mavericks,11416,2016,RMAC,13128,43,"Eason, Jordan",,Jr,16,13
Colorado Mesa Mavericks,11416,2016,RMAC,13128,94,"Eggiman, Aaron",,N/A,17,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,2,"Foster, Scott",,Jr,15,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,25,"Georgagi, Nick",,N/A,1,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,24,"George, Brady",,Jr,17,17
Colorado Mesa Mavericks,11416,2016,RMAC,13128,4,"Griffin, Jack",,N/A,17,7
Colorado Mesa Mavericks,11416,2016,RMAC,13128,32,"Hobel, Blake",,Jr,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,14,"Hurley, Tom",,Sr,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,13,"Jones, Ryan",,Jr,5,1
Colorado Mesa Mavericks,11416,2016,RMAC,13128,26,"Karner, Patrick",,N/A,1,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,20,"Ketcham, Calen",,So,17,14
Colorado Mesa Mavericks,11416,2016,RMAC,13128,47,"Kolesnikov, Ryan",,Jr,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,41,"Lansdown, Beau",,So,7,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,11,"Larrick, Connor",,So,14,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,39,"Lund-Murray, Nikolas",,N/A,5,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,42,"Marino, Michael",,N/A,17,9
Colorado Mesa Mavericks,11416,2016,RMAC,13128,45,"Marshall, Nolan",,So,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,5,"McCollough, Ryan",,So,7,2
Colorado Mesa Mavericks,11416,2016,RMAC,13128,3,"Moreno, Joe",,Jr,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,99,"Morgan, Connor",,N/A,16,7
Colorado Mesa Mavericks,11416,2016,RMAC,13128,8,"Olmstead, Logan",,N/A,4,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,50,"Pranschke, Noah",,So,8,2
Colorado Mesa Mavericks,11416,2016,RMAC,13128,19,"Purdy, Tristan",,So,11,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,1,"Reeves, Remi",G,N/A,9,3
Colorado Mesa Mavericks,11416,2016,RMAC,13128,88,"Rinaldi, Jonah",,N/A,1,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,35,"Rodgers, Langston",,N/A,12,1
Colorado Mesa Mavericks,11416,2016,RMAC,13128,19,"Roik, Mason",,N/A,5,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,10,"Schleppy, Cole",,Jr,10,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,34,"Scully, Nate",,N/A,14,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,40,"Smith, Cole",,So,9,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,6,"Solomon, David",,Sr,11,5
Colorado Mesa Mavericks,11416,2016,RMAC,13128,18,"Suhadolnik, Eli",,So,0,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,39,"Thurmond, Trey",,So,10,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,14,"Tokar, Cooper",,N/A,12,3
Colorado Mesa Mavericks,11416,2016,RMAC,13128,44,"Utt, Alex",,Sr,17,17
Colorado Mesa Mavericks,11416,2016,RMAC,13128,38,"Ward, Pat",,N/A,1,0
Colorado Mesa Mavericks,11416,2016,RMAC,13128,12,"Weaver, Zach",,N/A,15,14
Colorado Mesa Mavericks,11416,2016,RMAC,13128,21,"Wilson, Brandon",,N/A,17,0
Colorado Mesa Mavericks,11416,2015,NA,NA,15,"Arnold, Ryan",,Jr,11,7
Colorado Mesa Mavericks,11416,2015,NA,NA,8,"Beimford, Michael",,So,12,11
Colorado Mesa Mavericks,11416,2015,NA,NA,31,"Borgogelli, Adam",,Sr,3,0
Colorado Mesa Mavericks,11416,2015,NA,NA,28,"Boyle, Alex",,So,2,0
Colorado Mesa Mavericks,11416,2015,NA,NA,38,"Brandenburg, Steve",,So,12,4
Colorado Mesa Mavericks,11416,2015,NA,NA,42,"Brooke, Collin",,Sr,0,0
Colorado Mesa Mavericks,11416,2015,NA,NA,7,"Bullett, Zach",,Sr,12,3
Colorado Mesa Mavericks,11416,2015,NA,NA,16,"Caddoo, Daniel",,Jr,12,8
Colorado Mesa Mavericks,11416,2015,NA,NA,17,"Cromwell, Austin",,Fr,11,7
Colorado Mesa Mavericks,11416,2015,NA,NA,37,"Dixson, Dane",,Fr,9,5
Colorado Mesa Mavericks,11416,2015,NA,NA,0,"Douglas, Jake",,So,12,0
Colorado Mesa Mavericks,11416,2015,NA,NA,22,"Dunn, Stephen",,Sr,11,3
Colorado Mesa Mavericks,11416,2015,NA,NA,30,"Duresky, Dylan",,Jr,11,0
Colorado Mesa Mavericks,11416,2015,NA,NA,43,"Eason, Jordan",,So,12,1
Colorado Mesa Mavericks,11416,2015,NA,NA,4,"Flaherty, Mitch",,Sr,12,0
Colorado Mesa Mavericks,11416,2015,NA,NA,2,"Foster, Scott",,So,7,0
Colorado Mesa Mavericks,11416,2015,NA,NA,23,"Foster, Stuart",,Sr,12,9
Colorado Mesa Mavericks,11416,2015,NA,NA,24,"George, Brady",,So,12,9
Colorado Mesa Mavericks,11416,2015,NA,NA,27,"Gregg, Zach",,Sr,7,0
Colorado Mesa Mavericks,11416,2015,NA,NA,32,"Hobel, Blake",,So,9,0
Colorado Mesa Mavericks,11416,2015,NA,NA,14,"Hurley, Tom",,Jr,7,0
Colorado Mesa Mavericks,11416,2015,NA,NA,13,"Jones, Ryan",,So,12,0
Colorado Mesa Mavericks,11416,2015,NA,NA,20,"Ketcham, Calen",,Fr,10,1
Colorado Mesa Mavericks,11416,2015,NA,NA,47,"Kolesnikov, Ryan",,So,1,1
Colorado Mesa Mavericks,11416,2015,NA,NA,41,"Lansdown, Beau",,Fr,0,0
Colorado Mesa Mavericks,11416,2015,NA,NA,11,"Larrick, Connor",,Fr,9,0
Colorado Mesa Mavericks,11416,2015,NA,NA,45,"Marshall, Nolan",,Fr,0,0
Colorado Mesa Mavericks,11416,2015,NA,NA,5,"McCollough, Ryan",,Fr,12,0
Colorado Mesa Mavericks,11416,2015,NA,NA,29,"McCosker, Eric",,Sr,12,8
Colorado Mesa Mavericks,11416,2015,NA,NA,3,"Moreno, Joe",,So,7,0
Colorado Mesa Mavericks,11416,2015,NA,NA,12,"O'Neill, Shane",,Sr,12,10
Colorado Mesa Mavericks,11416,2015,NA,NA,9,"Perkiel, Griffin",,Sr,12,0
Colorado Mesa Mavericks,11416,2015,NA,NA,21,"Pranschke, Noah",,Fr,0,0
Colorado Mesa Mavericks,11416,2015,NA,NA,25,"Pridham, Austin",,Sr,12,1
Colorado Mesa Mavericks,11416,2015,NA,NA,19,"Purdy, Tristan",,Fr,0,0
Colorado Mesa Mavericks,11416,2015,NA,NA,26,"Russell, Josh",,Sr,12,0
Colorado Mesa Mavericks,11416,2015,NA,NA,10,"Schleppy, Cole",,So,0,0
Colorado Mesa Mavericks,11416,2015,NA,NA,40,"Smith, Cole",,Fr,0,0
Colorado Mesa Mavericks,11416,2015,NA,NA,6,"Solomon, David",,Jr,12,9
Colorado Mesa Mavericks,11416,2015,NA,NA,18,"Suhadolnik, Eli",,Fr,0,0
Colorado Mesa Mavericks,11416,2015,NA,NA,39,"Thurmond, Trey",,Fr,1,0
Colorado Mesa Mavericks,11416,2015,NA,NA,44,"Utt, Alex",,Jr,12,12
Colorado Mesa Mavericks,11416,2015,NA,NA,1,"Weaver, Zach",,Sr,12,11
Colorado Mesa Mavericks,11416,2014,NA,NA,15,"Arnold, Ryan",,Fr,2,0
Colorado Mesa Mavericks,11416,2014,NA,NA,8,"Beimford, Michael",,Fr,10,10
Colorado Mesa Mavericks,11416,2014,NA,NA,5,"Best, Jeremy",,Sr,10,0
Colorado Mesa Mavericks,11416,2014,NA,NA,31,"Borgogelli, Adam",,Jr,6,1
Colorado Mesa Mavericks,11416,2014,NA,NA,28,"Boyle, Alex",,Fr,12,6
Colorado Mesa Mavericks,11416,2014,NA,NA,38,"Brandenburg, Brad",,Sr,11,11
Colorado Mesa Mavericks,11416,2014,NA,NA,42,"Brooke, Collin",,Jr,12,6
Colorado Mesa Mavericks,11416,2014,NA,NA,33,"Buckley, Brendan",,Fr,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,7,"Bullett, Zach",,Jr,12,5
Colorado Mesa Mavericks,11416,2014,NA,NA,16,"Caddoo, Daniel",,Jr,12,10
Colorado Mesa Mavericks,11416,2014,NA,NA,37,"Dixson, Dane",,Fr,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,0,"Douglas, Jake",,Fr,11,0
Colorado Mesa Mavericks,11416,2014,NA,NA,18,"Duin, Reese",,So,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,22,"Dunn, Stephen",,Jr,12,11
Colorado Mesa Mavericks,11416,2014,NA,NA,30,"Duresky, Dylan",,So,11,0
Colorado Mesa Mavericks,11416,2014,NA,NA,43,"Eason, Jordan",,Fr,12,1
Colorado Mesa Mavericks,11416,2014,NA,NA,4,"Flaherty, Mitch",,Jr,12,0
Colorado Mesa Mavericks,11416,2014,NA,NA,2,"Foster, Scott",,Fr,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,23,"Foster, Stuart",,Sr,5,2
Colorado Mesa Mavericks,11416,2014,NA,NA,24,"George, Brady",,Fr,12,6
Colorado Mesa Mavericks,11416,2014,NA,NA,21,"Giffen, Michael",,Sr,9,0
Colorado Mesa Mavericks,11416,2014,NA,NA,32,"Hobel, Blake",,Fr,1,0
Colorado Mesa Mavericks,11416,2014,NA,NA,14,"Hurley, Tom",,So,11,0
Colorado Mesa Mavericks,11416,2014,NA,NA,35,"Hutchens, Jeremy",,Jr,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,13,"Jones, Ryan",,Fr,9,0
Colorado Mesa Mavericks,11416,2014,NA,NA,46,"Kevan, Keenan",,Fr,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,34,"Lakin, Chazz",,Fr,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,20,"Landon, Matt",,Fr,7,6
Colorado Mesa Mavericks,11416,2014,NA,NA,39,"McCollough, Ryan",,Fr,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,29,"McCosker, Eric",,Jr,12,7
Colorado Mesa Mavericks,11416,2014,NA,NA,17,"Moore, Jon",,Sr,8,0
Colorado Mesa Mavericks,11416,2014,NA,NA,3,"Moreno, Joe",,Fr,9,0
Colorado Mesa Mavericks,11416,2014,NA,NA,27,"Nitti, Johnny",,Sr,12,11
Colorado Mesa Mavericks,11416,2014,NA,NA,12,"O'Neill, Shane",,Jr,11,11
Colorado Mesa Mavericks,11416,2014,NA,NA,9,"Perkiel, Griffin",,Jr,12,0
Colorado Mesa Mavericks,11416,2014,NA,NA,25,"Pridham, Austin",,Jr,11,2
Colorado Mesa Mavericks,11416,2014,NA,NA,11,"Robinson, Kade",,Sr,12,0
Colorado Mesa Mavericks,11416,2014,NA,NA,19,"Sanchez, Giuliano",,Sr,9,9
Colorado Mesa Mavericks,11416,2014,NA,NA,6,"Solomon, David",,So,9,4
Colorado Mesa Mavericks,11416,2014,NA,NA,26,"Stone, Jesse",,Sr,5,0
Colorado Mesa Mavericks,11416,2014,NA,NA,44,"Utt, Alex",,So,11,1
Colorado Mesa Mavericks,11416,2014,NA,NA,1,"Weaver, Zach",,Jr,0,0
Colorado Mesa Mavericks,11416,2014,NA,NA,40,"Zwinck, Alexander",,Fr,6,0
Colorado Mesa Mavericks,11416,2013,NA,NA,15,"Arnold, Ryan",,N/A,9,2
Colorado Mesa Mavericks,11416,2013,NA,NA,8,"Beimford, Michael",,N/A,13,12
Colorado Mesa Mavericks,11416,2013,NA,NA,18,"Bernad, Dillon",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,5,"Best, Jeremy",,Jr,12,2
Colorado Mesa Mavericks,11416,2013,NA,NA,3,"Brandenburg, Steve",,N/A,13,5
Colorado Mesa Mavericks,11416,2013,NA,NA,38,"Brandenburg, Brad",,Jr,12,10
Colorado Mesa Mavericks,11416,2013,NA,NA,7,"Bullett, Zach",,So,12,7
Colorado Mesa Mavericks,11416,2013,NA,NA,16,"Caddoo, Daniel",,So,1,0
Colorado Mesa Mavericks,11416,2013,NA,NA,22,"Clark, Chase",,Jr,1,0
Colorado Mesa Mavericks,11416,2013,NA,NA,44,"Cosgrove, Nick",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,15,"Costanza, Kevin",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,6,"Dunn, Stephen",,So,10,3
Colorado Mesa Mavericks,11416,2013,NA,NA,30,"Duresky, Dylan",,N/A,13,0
Colorado Mesa Mavericks,11416,2013,NA,NA,0,"Ecton, Trevor",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,41,"Eggiman, Aaron",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,4,"Flaherty, Mitch",,So,12,0
Colorado Mesa Mavericks,11416,2013,NA,NA,23,"Foster, Stuart",,Jr,13,10
Colorado Mesa Mavericks,11416,2013,NA,NA,32,"Freter, Max",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,34,"Garcia, Gabe",,So,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,21,"Giffen, Michael",,Jr,13,0
Colorado Mesa Mavericks,11416,2013,NA,NA,13,"Jones, Ryan",,N/A,7,0
Colorado Mesa Mavericks,11416,2013,NA,NA,1,"Klossner, Dakota",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,20,"Landon, Matt",,N/A,13,7
Colorado Mesa Mavericks,11416,2013,NA,NA,99,"Malloy, Justin",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,29,"McCosker, Eric",,So,13,6
Colorado Mesa Mavericks,11416,2013,NA,NA,17,"Moore, Jon",,Jr,12,4
Colorado Mesa Mavericks,11416,2013,NA,NA,27,"Nitti, Johnny",,Jr,13,10
Colorado Mesa Mavericks,11416,2013,NA,NA,12,"O'Neill, Shane",,So,13,9
Colorado Mesa Mavericks,11416,2013,NA,NA,9,"Perkiel, Griffin",,So,13,0
Colorado Mesa Mavericks,11416,2013,NA,NA,39,"Pizzuti, Dominic",,So,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,25,"Pridham, Austin",,So,13,7
Colorado Mesa Mavericks,11416,2013,NA,NA,42,"Ranieri, Wilbur",,N/A,2,0
Colorado Mesa Mavericks,11416,2013,NA,NA,24,"Reschke, Bud",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,11,"Robinson, Kade",,Jr,13,0
Colorado Mesa Mavericks,11416,2013,NA,NA,2,"Russell, Josh",,Jr,13,10
Colorado Mesa Mavericks,11416,2013,NA,NA,19,"Sanchez, Giuliano",,Jr,11,2
Colorado Mesa Mavericks,11416,2013,NA,NA,10,"Sharp, James",,Jr,13,0
Colorado Mesa Mavericks,11416,2013,NA,NA,31,"Spain, Thomas",,So,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,26,"Stone, Jesse",,Jr,11,0
Colorado Mesa Mavericks,11416,2013,NA,NA,6,"Thompson, Ben",,N/A,4,0
Colorado Mesa Mavericks,11416,2013,NA,NA,8,"Weaver, Zach",,So,6,3
Colorado Mesa Mavericks,11416,2013,NA,NA,43,"Williams, John",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,32,"Wolf, Dange",,N/A,11,5
Colorado Mesa Mavericks,11416,2013,NA,NA,13,"Wollenhaupt, Kyle",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,12,"Wollner, Trace",,Jr,0,0
Colorado Mesa Mavericks,11416,2013,NA,NA,40,"Zwinck, Alexander",,N/A,12,7
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,18,"Bernad, Dillon",,So,12,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,5,"Best, Jeremy",,So,13,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,38,"Brandenburg, Brad",,So,11,11
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,7,"Bullett, Zach",,Fr,13,4
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,16,"Caddoo, Daniel",,Fr,13,13
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,22,"Clark, Chase",,So,0,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,44,"Cosgrove, Nick",,So,4,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,15,"Costanza, Kevin",,So,3,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,6,"Dunn, Stephen",,Fr,11,3
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,33,"Duresky, Danny",,Sr,11,2
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,0,"Ecton, Trevor",,So,0,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,41,"Eggiman, Aaron",,So,13,2
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,4,"Flaherty, Mitch",,Fr,0,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,23,"Foster, Stuart",,So,12,12
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,32,"Freter, Max",,So,5,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,34,"Garcia, Gabe",,Fr,12,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,21,"Giffen, Michael",,So,11,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,1,"Klossner, Dakota",,So,13,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,99,"Malloy, Justin",,So,0,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,29,"McCosker, Eric",,Fr,12,4
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,17,"Moore, Jon",,So,4,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,27,"Nitti, Johnny",,So,13,13
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,14,"O'Neill, Shane",,Fr,13,9
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,9,"Perkiel, Griffin",,Fr,13,2
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,39,"Pizzuti, Dominic",,Fr,1,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,25,"Pridham, Austin",,Fr,13,10
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,24,"Reschke, Bud",,So,2,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,11,"Robinson, Kade",,So,13,2
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,2,"Russell, Josh",,So,12,2
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,19,"Sanchez, Giuliano",,So,12,11
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,10,"Sharp, James",,So,13,3
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,31,"Spain, Thomas",,Fr,12,7
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,26,"Stone, Jesse",,So,10,0
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,8,"Weaver, Zach",,Fr,11,2
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,43,"Williams, John",,So,11,2
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,13,"Wollenhaupt, Kyle",,So,4,3
Colorado Mesa Mavericks,11416,2012,Division II Independents,NA,12,"Wollner, Trace",,So,13,12
Colorado Mesa Mavericks,11416,2011,NA,NA,18,"Bernad, Dillon",,Fr,0,0
Colorado Mesa Mavericks,11416,2011,NA,NA,5,"Best, Jeremy",,Fr,0,0
Colorado Mesa Mavericks,11416,2011,NA,NA,38,"Brandenburg, Brad",,Fr,0,0
Colorado Mesa Mavericks,11416,2011,NA,NA,44,"Cosgrove, Nick",,Fr,0,0
Colorado Mesa Mavericks,11416,2011,NA,NA,34,"Crane, Jacob",,Jr,0,0
